# 2theta, Intensity
3.325999999999950774e+01,4.589817428494837315e-01
3.327999999999950376e+01,4.668292085904415245e-01
3.329999999999949978e+01,4.749409622763409722e-01
3.331999999999950290e+01,4.833274304290561818e-01
3.333999999999950603e+01,4.919996046439709669e-01
3.335999999999950205e+01,5.009690771148718191e-01
3.337999999999949807e+01,5.102480788620675778e-01
3.339999999999950120e+01,5.198495208983304749e-01
3.341999999999950433e+01,5.297870385906314761e-01
3.343999999999950035e+01,5.400750395015745386e-01
3.345999999999949637e+01,5.507287550232955464e-01
3.347999999999949949e+01,5.617642961487164799e-01
3.349999999999950262e+01,5.731987137609795280e-01
3.351999999999949864e+01,5.850500638619067217e-01
3.353999999999949466e+01,5.973374782051229515e-01
3.355999999999949779e+01,6.100812408495873695e-01
3.357999999999950091e+01,6.233028712055515008e-01
3.359999999999949694e+01,6.370252142080323754e-01
3.361999999999949296e+01,6.512725383238175958e-01
3.363999999999949608e+01,6.660706421778216368e-01
3.365999999999949921e+01,6.814469706746706379e-01
3.367999999999949523e+01,6.974307415929826837e-01
3.369999999999949125e+01,7.140530837446599222e-01
3.371999999999949438e+01,7.313471879215523996e-01
3.373999999999949750e+01,7.493484719994495391e-01
3.375999999999949353e+01,7.680947617369217051e-01
3.377999999999948955e+01,7.876264889971946737e-01
3.379999999999949267e+01,8.079869093385771972e-01
3.381999999999949580e+01,8.292223411672011713e-01
3.383999999999949182e+01,8.513824289297122760e-01
3.385999999999948784e+01,8.745204331488585225e-01
3.387999999999949097e+01,8.986935504784189233e-01
3.389999999999949409e+01,9.239632673837482324e-01
3.391999999999949011e+01,9.503957515495721209e-01
3.393999999999948614e+01,9.780622856888585570e-01
3.395999999999948926e+01,1.007039749088983083e+00
3.397999999999949239e+01,1.037411152999995201e+00
3.399999999999948841e+01,1.069266236863463782e+00
3.401999999999948443e+01,1.102702133421776143e+00
3.403999999999948756e+01,1.137824111964692797e+00
3.405999999999949068e+01,1.174746410395228313e+00
3.407999999999948670e+01,1.213593168470605388e+00
3.409999999999948272e+01,1.254499476544446379e+00
3.411999999999948585e+01,1.297612556462789613e+00
3.413999999999948898e+01,1.343093094021193146e+00
3.415999999999948500e+01,1.391116745661207244e+00
3.417999999999948102e+01,1.441875845980566506e+00
3.419999999999948415e+01,1.495581347287058938e+00
3.421999999999948727e+01,1.552465028007419701e+00
3.423999999999948329e+01,1.612782013476593113e+00
3.425999999999947931e+01,1.676813660737612288e+00
3.427999999999948244e+01,1.744870868802929298e+00
3.429999999999948557e+01,1.817297887773069442e+00
3.431999999999948159e+01,1.894476714795441552e+00
3.433999999999947761e+01,1.976832182733488263e+00
3.435999999999948074e+01,2.064837869446899177e+00
3.437999999999948386e+01,2.159022982840358651e+00
3.439999999999947988e+01,2.259980410721029287e+00
3.441999999999947590e+01,2.368376166834015528e+00
3.443999999999947903e+01,2.484960517602376129e+00
3.445999999999948216e+01,2.610581141219576295e+00
3.447999999999947818e+01,2.746198755982683704e+00
3.449999999999947420e+01,2.892905763660015062e+00
3.451999999999947732e+01,3.051948593716010460e+00
3.453999999999948045e+01,3.224754615474250574e+00
3.455999999999947647e+01,3.412964721594023754e+00
3.457999999999947249e+01,3.618472996595782920e+00
3.459999999999947562e+01,3.843475295067746433e+00
3.461999999999947875e+01,4.090529102802815231e+00
3.463999999999947477e+01,4.362627793227493278e+00
3.465999999999947079e+01,4.663293396839651273e+00
3.467999999999947391e+01,4.996693382981443499e+00
3.469999999999947704e+01,5.367788872957865998e+00
3.471999999999947306e+01,5.782524402557493559e+00
3.473999999999946908e+01,6.248073195551197223e+00
3.475999999999947221e+01,6.773157459028683824e+00
3.477999999999947534e+01,7.368471344278956892e+00
3.479999999999947136e+01,8.047246331841723332e+00
3.481999999999946738e+01,8.826017169886508640e+00
3.483999999999947050e+01,9.725674899068454948e+00
3.485999999999947363e+01,1.077293836227095802e+01
3.487999999999946965e+01,1.200244813999455396e+01
3.489999999999946567e+01,1.345980715550162365e+01
3.491999999999946880e+01,1.520609709959375877e+01
3.493999999999947192e+01,1.732475801497325918e+01
3.495999999999946795e+01,1.993235718544639568e+01
3.497999999999946397e+01,2.319591581062411478e+01
3.499999999999946709e+01,2.736143067191251177e+01
3.501999999999947022e+01,3.280122499225158350e+01
3.503999999999946624e+01,4.009087578872131985e+01
3.505999999999946226e+01,5.012499624635333362e+01
3.507999999999946539e+01,6.426237717639908453e+01
3.509999999999946851e+01,8.443384628692990646e+01
3.511999999999946453e+01,1.130400680619059131e+02
3.513999999999946056e+01,1.523620615552509889e+02
3.515999999999946368e+01,2.032648079256729261e+02
3.517999999999946681e+01,2.633922605604848286e+02
3.519999999999946283e+01,3.257846326977279432e+02
3.521999999999945885e+01,3.793287256438374015e+02
3.523999999999946198e+01,4.118586759209911179e+02
3.525999999999946510e+01,4.149497771851339962e+02
3.527999999999946112e+01,3.877640890342219677e+02
3.529999999999945715e+01,3.374515591187760037e+02
3.531999999999946027e+01,2.758334835505457932e+02
3.533999999999946340e+01,2.145567944091031052e+02
3.535999999999945942e+01,1.615169293353111470e+02
3.537999999999945544e+01,1.199061664490415922e+02
3.539999999999945857e+01,8.934726483389449925e+01
3.541999999999946169e+01,6.771297285897180984e+01
3.543999999999945771e+01,5.255899300755260128e+01
3.545999999999945373e+01,4.184267578827297740e+01
3.547999999999945686e+01,3.409754167111385215e+01
3.549999999999945999e+01,2.834920159757649571e+01
3.551999999999945601e+01,2.396958897112251208e+01
3.553999999999945203e+01,2.055351772426264034e+01
3.555999999999945516e+01,1.783459177602090406e+01
3.557999999999945828e+01,1.563293930398898901e+01
3.559999999999945430e+01,1.382369084840421003e+01
3.561999999999945032e+01,1.231789157217313679e+01
3.563999999999945345e+01,1.105069820036245964e+01
3.565999999999945658e+01,9.973880183978531377e+00
3.567999999999945260e+01,9.050922517118291211e+00
3.569999999999944862e+01,8.253744508893802845e+00
3.571999999999945175e+01,7.560449807011814904e+00
3.573999999999945487e+01,6.953751293857207472e+00
3.575999999999945089e+01,6.419847821689049105e+00
3.577999999999944691e+01,5.947609743925597492e+00
3.579999999999945004e+01,5.527979431857687587e+00
3.581999999999945317e+01,5.153523996743496483e+00
3.583999999999944919e+01,4.818097425494653585e+00
3.585999999999944521e+01,4.516582471479213545e+00
3.587999999999944833e+01,4.244691428976381964e+00
3.589999999999945146e+01,3.998810897231457773e+00
3.591999999999944748e+01,3.775879768725369345e+00
3.593999999999944350e+01,3.573292568432803407e+00
3.595999999999944663e+01,3.388822323472846954e+00
3.597999999999944976e+01,3.220558617246714661e+00
3.599999999999944578e+01,3.066857553890976806e+00
3.601999999999944180e+01,2.926301146354926441e+00
3.603999999999944492e+01,2.797664226237482676e+00
3.605999999999944805e+01,2.679887412508772826e+00
3.607999999999944407e+01,2.572055009454733199e+00
3.609999999999944009e+01,2.473376960234940469e+00
3.611999999999944322e+01,2.383174182071375213e+00
3.613999999999944635e+01,2.300866767583351180e+00
3.615999999999944237e+01,2.225964665697325984e+00
3.617999999999943839e+01,2.158060563902087559e+00
3.619999999999944151e+01,2.096824788778433035e+00
3.621999999999944464e+01,2.042002130206694410e+00
3.623999999999944066e+01,1.993410582706911294e+00
3.625999999999943668e+01,1.950942091687081659e+00
3.627999999999943981e+01,1.914565500872073889e+00
3.629999999999944293e+01,1.884332030017952464e+00
3.631999999999943896e+01,1.860383783074778252e+00
3.633999999999943498e+01,1.842966016110342498e+00
3.635999999999943810e+01,1.832444210901807979e+00
3.637999999999944123e+01,1.829327448655266419e+00
3.639999999999943725e+01,1.834300227858701504e+00
3.641999999999943327e+01,1.848265830180268354e+00
3.643999999999943640e+01,1.872405785624722263e+00
3.645999999999943952e+01,1.908262215926294081e+00
3.647999999999943554e+01,1.957853340249605001e+00
3.649999999999943157e+01,2.023838073593877684e+00
3.651999999999943469e+01,2.109754977499661788e+00
3.653999999999943782e+01,2.220376654449208509e+00
3.655999999999943384e+01,2.362248261570857988e+00
3.657999999999942986e+01,2.544527915618686187e+00
3.659999999999943299e+01,2.780334666998079296e+00
3.661999999999943611e+01,3.088962482844144208e+00
3.663999999999943213e+01,3.499556970967621083e+00
3.665999999999942816e+01,4.057120661618881741e+00
3.667999999999943128e+01,4.831682664551620654e+00
3.669999999999943441e+01,5.930188507618669114e+00
3.671999999999943043e+01,7.506441076207424956e+00
3.673999999999942645e+01,9.756076105566753753e+00
3.675999999999942958e+01,1.287432348346344568e+01
3.677999999999943270e+01,1.695630013620454690e+01
3.679999999999942872e+01,2.184981409259505014e+01
3.681999999999942474e+01,2.702969028030791065e+01
3.683999999999942787e+01,3.160920733559393980e+01
3.685999999999943100e+01,3.456934301163555290e+01
3.687999999999942702e+01,3.514849689770733221e+01
3.689999999999942304e+01,3.318575738293617405e+01
3.691999999999942617e+01,2.919779005267018235e+01
3.693999999999942929e+01,2.413706933390317744e+01
3.695999999999942531e+01,1.899240218658688661e+01
3.697999999999942133e+01,1.446848103638779826e+01
3.699999999999942446e+01,1.087823715997874174e+01
3.701999999999942759e+01,8.220517730406875501e+00
3.703999999999942361e+01,6.329863608641448813e+00
3.705999999999941963e+01,5.002348370188777871e+00
3.707999999999942276e+01,4.062651236155438994e+00
3.709999999999942588e+01,3.383034299652168730e+00
3.711999999999942190e+01,2.878019140258365471e+00
3.713999999999941792e+01,2.492399831050699177e+00
3.715999999999942105e+01,2.190606624603004704e+00
3.717999999999942418e+01,1.949321821389275344e+00
3.719999999999942020e+01,1.752854778038275274e+00
3.721999999999941622e+01,1.590348217144227805e+00
3.723999999999941934e+01,1.454089540379901235e+00
3.725999999999942247e+01,1.338469995864536077e+00
3.727999999999941849e+01,1.239325796431369975e+00
3.729999999999941451e+01,1.153509328816721524e+00
3.731999999999941764e+01,1.078602764012747572e+00
3.733999999999942077e+01,1.012722231390030148e+00
3.735999999999941679e+01,9.543810732613575709e-01
3.737999999999941281e+01,9.023925424856577004e-01
3.739999999999941593e+01,8.557993871669029584e-01
3.741999999999941906e+01,8.138221108265788484e-01
3.743999999999941508e+01,7.758204264269731310e-01
3.745999999999941110e+01,7.412641763379815840e-01
3.747999999999941423e+01,7.097111397407482869e-01
3.749999999999941735e+01,6.807899162135701010e-01
3.751999999999941338e+01,6.541865950590303180e-01
3.753999999999940940e+01,6.296342789400989348e-01
3.755999999999941252e+01,6.069047813948951209e-01
3.757999999999941565e+01,5.858019955989410832e-01
3.759999999999941167e+01,5.661565592250440426e-01
3.761999999999940769e+01,5.478215326899530391e-01
3.763999999999941082e+01,5.306688758134097128e-01
3.765999999999941394e+01,5.145865580396702388e-01
3.767999999999940997e+01,4.994761748057174322e-01
3.769999999999940599e+01,4.852509708391942178e-01
3.771999999999940911e+01,4.718341925839962259e-01
3.773999999999941224e+01,4.591577083393056369e-01
3.775999999999940826e+01,4.471608473296820319e-01
3.777999999999940428e+01,4.357894187272308706e-01
3.779999999999940741e+01,4.249948793045013051e-01
3.781999999999941053e+01,4.147336244151635931e-01
3.783999999999940655e+01,4.049663817572914937e-01
3.785999999999940258e+01,3.956576911562671994e-01
3.787999999999940570e+01,3.867754566268514216e-01
3.789999999999940883e+01,3.782905594016468531e-01
3.791999999999940485e+01,3.701765225725657804e-01
3.793999999999940087e+01,3.624092195806357108e-01
3.795999999999940400e+01,3.549666200833120344e-01
3.797999999999940712e+01,3.478285677866314596e-01
3.799999999999940314e+01,3.409765856985018662e-01
3.801999999999939917e+01,3.343937049758092805e-01
3.803999999999940229e+01,3.280643141307955091e-01
3.805999999999940542e+01,3.219740258544231959e-01
3.807999999999940144e+01,3.161095591246881886e-01
3.809999999999939746e+01,3.104586346108745287e-01
3.811999999999940059e+01,3.050098816724811646e-01
3.813999999999940371e+01,2.997527554936339489e-01
3.815999999999939973e+01,2.946774630981424670e-01
3.817999999999939575e+01,2.897748971633147819e-01
3.819999999999939888e+01,2.850365766974384263e-01
3.821999999999940201e+01,2.804545937707622616e-01
3.823999999999939803e+01,2.760215655964152748e-01
3.825999999999939405e+01,2.717305913489200808e-01
3.827999999999939718e+01,2.675752131861686700e-01
3.829999999999940030e+01,2.635493810079487798e-01
3.831999999999939632e+01,2.596474205420434278e-01
3.833999999999939234e+01,2.558640043989673374e-01
3.835999999999939547e+01,2.521941257796896929e-01
3.837999999999939860e+01,2.486330745582423229e-01
3.839999999999939462e+01,2.451764154937353113e-01
3.841999999999939064e+01,2.418199683547354872e-01
3.843999999999939376e+01,2.385597897637520282e-01
3.845999999999939689e+01,2.353921565912387437e-01
3.847999999999939291e+01,2.323135507475013461e-01
3.849999999999938893e+01,2.293206452375625426e-01
3.851999999999939206e+01,2.264102913586689692e-01
3.853999999999939519e+01,2.235795069330037965e-01
3.855999999999939121e+01,2.208254654795268612e-01
3.857999999999938723e+01,2.181454862389139437e-01
3.859999999999939035e+01,2.155370249744392730e-01
3.861999999999939348e+01,2.129976654795091295e-01
3.863999999999938950e+01,2.105251117295328933e-01
3.865999999999938552e+01,2.081171806220310228e-01
3.867999999999938865e+01,2.057717952543999806e-01
3.869999999999939178e+01,2.034869786936672753e-01
3.871999999999938780e+01,2.012608481969643259e-01
3.873999999999938382e+01,1.990916098453756333e-01
3.875999999999938694e+01,1.969775535573332070e-01
3.877999999999939007e+01,1.949170484508684353e-01
3.879999999999938609e+01,1.929085385268574648e-01
3.881999999999938211e+01,1.909505386479379285e-01
3.883999999999938524e+01,1.890416307900558146e-01
3.885999999999938836e+01,1.871804605456511006e-01
3.887999999999938439e+01,1.853657338593427406e-01
3.889999999999938041e+01,1.835962139786507519e-01
3.891999999999938353e+01,1.818707186038049095e-01
3.893999999999938666e+01,1.801881172220484717e-01
3.895999999999938268e+01,1.785473286130874193e-01
3.897999999999937870e+01,1.769473185134591842e-01
3.899999999999938183e+01,1.753870974286166062e-01
3.901999999999938495e+01,1.738657185824419860e-01
3.903999999999938098e+01,1.723822759947498673e-01
3.905999999999937700e+01,1.709359026781064883e-01
3.907999999999938012e+01,1.695257689459963024e-01
3.909999999999938325e+01,1.681510808249952471e-01
3.911999999999937927e+01,1.668110785641987448e-01
3.913999999999937529e+01,1.655050352356831900e-01
3.915999999999937842e+01,1.642322554202746421e-01
3.917999999999938154e+01,1.629920739733356216e-01
3.919999999999937756e+01,1.617838548656958808e-01
3.921999999999937359e+01,1.606069900952309393e-01
3.923999999999937671e+01,1.594608986649405369e-01
3.925999999999937984e+01,1.583450256236943188e-01
3.927999999999937586e+01,1.572588411661059449e-01
3.929999999999937188e+01,1.562018397882725951e-01
3.931999999999937501e+01,1.551735394963681680e-01
3.933999999999937813e+01,1.541734810653059840e-01
3.935999999999937415e+01,1.532012273449042117e-01
3.937999999999937017e+01,1.522563626111894663e-01
3.939999999999937330e+01,1.513384919606597656e-01
3.941999999999937643e+01,1.504472407454981175e-01
3.943999999999937245e+01,1.495822540478903562e-01
3.945999999999936847e+01,1.487431961917545786e-01
3.947999999999937160e+01,1.479297502903300643e-01
3.949999999999937472e+01,1.471416178282042297e-01
3.951999999999937074e+01,1.463785182764833770e-01
3.953999999999936676e+01,1.456401887399288442e-01
3.955999999999936989e+01,1.449263836349970191e-01
3.957999999999937302e+01,1.442368743978216516e-01
3.959999999999936904e+01,1.435714492212783189e-01
3.961999999999936506e+01,1.429299128203721236e-01
3.963999999999936819e+01,1.423120862252771901e-01
3.965999999999937131e+01,1.417178066014486149e-01
3.967999999999936733e+01,1.411469270963079115e-01
3.969999999999936335e+01,1.405993167120934695e-01
3.971999999999936648e+01,1.400748602045440439e-01
3.973999999999936961e+01,1.395734580071633368e-01
3.975999999999936563e+01,1.390950261808901189e-01
3.977999999999936165e+01,1.386394963890786314e-01
3.979999999999936477e+01,1.382068158977693140e-01
3.981999999999936790e+01,1.377969476013023997e-01
3.983999999999936392e+01,1.374098700734077139e-01
3.985999999999935994e+01,1.370455776439783724e-01
3.987999999999936307e+01,1.367040805018136518e-01
3.989999999999936620e+01,1.363854048236970429e-01
3.991999999999936222e+01,1.360895929302516072e-01
3.993999999999935824e+01,1.358167034691018793e-01
3.995999999999936136e+01,1.355668116259538258e-01
3.997999999999936449e+01,1.353400093642924962e-01
3.999999999999936051e+01,1.351364056944862613e-01
4.001999999999935653e+01,1.349561269731855140e-01
4.003999999999935966e+01,1.347993172339962964e-01
4.005999999999936279e+01,1.346661385505180941e-01
4.007999999999935881e+01,1.345567714329402309e-01
4.009999999999935483e+01,1.344714152595077317e-01
4.011999999999935795e+01,1.344102887442865657e-01
4.013999999999936108e+01,1.343736304427887163e-01
4.015999999999935710e+01,1.343616992971499446e-01
4.017999999999935312e+01,1.343747752226996384e-01
4.019999999999935625e+01,1.344131597379157050e-01
4.021999999999935937e+01,1.344771766399200930e-01
4.023999999999935540e+01,1.345671727278464624e-01
4.025999999999935142e+01,1.346835185765993537e-01
4.027999999999935454e+01,1.348266093637235929e-01
4.029999999999935767e+01,1.349968657523200888e-01
4.031999999999935369e+01,1.351947348331752063e-01
4.033999999999934971e+01,1.354206911295177673e-01
4.035999999999935284e+01,1.356752376680910588e-01
4.037999999999935596e+01,1.359589071205116739e-01
4.039999999999935199e+01,1.362722630192014783e-01
4.041999999999934801e+01,1.366159010525175299e-01
4.043999999999935113e+01,1.369904504440680459e-01
4.045999999999935426e+01,1.373965754215966117e-01
4.047999999999935028e+01,1.378349767812479809e-01
4.049999999999934630e+01,1.383063935534912525e-01
4.051999999999934943e+01,1.388116047774785589e-01
4.053999999999935255e+01,1.393514313911662084e-01
4.055999999999934857e+01,1.399267382451220842e-01
4.057999999999934460e+01,1.405384362485868621e-01
4.059999999999934772e+01,1.411874846570642661e-01
4.061999999999935085e+01,1.418748935114829413e-01
4.063999999999934687e+01,1.426017262398145968e-01
4.065999999999934289e+01,1.433691024329460106e-01
4.067999999999934602e+01,1.441782008076016308e-01
4.069999999999934914e+01,1.450302623702142135e-01
4.071999999999934516e+01,1.459265937968350635e-01
4.073999999999934118e+01,1.468685710454930571e-01
4.075999999999934431e+01,1.478576432188452583e-01
4.077999999999934744e+01,1.488953366965515002e-01
4.079999999999934346e+01,1.499832595585396666e-01
4.081999999999933948e+01,1.511231063222390758e-01
4.083999999999934261e+01,1.523166630189622395e-01
4.085999999999934573e+01,1.535658126369346677e-01
4.087999999999934175e+01,1.548725409610326176e-01
4.089999999999933777e+01,1.562389428421054327e-01
4.091999999999934090e+01,1.576672289318808429e-01
4.093999999999934403e+01,1.591597329229028912e-01
4.095999999999934005e+01,1.607189193367799251e-01
4.097999999999933607e+01,1.623473919082475958e-01
4.099999999999933920e+01,1.640479026172612098e-01
4.101999999999934232e+01,1.658233614265535727e-01
4.103999999999933834e+01,1.676768467879146962e-01
4.105999999999933436e+01,1.696116169869136547e-01
4.107999999999933749e+01,1.716311224030024341e-01
4.109999999999934062e+01,1.737390187700002808e-01
4.111999999999933664e+01,1.759391815309654938e-01
4.113999999999933266e+01,1.782357213915325422e-01
4.115999999999933578e+01,1.806330011870845298e-01
4.117999999999933891e+01,1.831356541918052194e-01
4.119999999999933493e+01,1.857486040118963011e-01
4.121999999999933095e+01,1.884770862212517550e-01
4.123999999999933408e+01,1.913266719159290030e-01
4.125999999999933721e+01,1.943032933841269683e-01
4.127999999999933323e+01,1.974132721113926736e-01
4.129999999999932925e+01,2.006633493668119328e-01
4.131999999999933237e+01,2.040607196454615191e-01
4.133999999999933550e+01,2.076130672759212425e-01
4.135999999999933152e+01,2.113286065397621261e-01
4.137999999999932754e+01,2.152161256933380618e-01
4.139999999999933067e+01,2.192850353317485901e-01
4.141999999999933380e+01,2.235454215914942644e-01
4.143999999999932982e+01,2.280081047532108995e-01
4.145999999999932584e+01,2.326847038802904166e-01
4.147999999999932896e+01,2.375877082147580532e-01
4.149999999999933209e+01,2.427305561503584341e-01
4.151999999999932811e+01,2.481277227165834265e-01
4.153999999999932413e+01,2.537948166389698001e-01
4.155999999999932726e+01,2.597486881935722192e-01
4.157999999999933038e+01,2.660075492507943395e-01
4.159999999999932641e+01,2.725911071102132266e-01
4.161999999999932243e+01,2.795207139690027986e-01
4.163999999999932555e+01,2.868195341485714756e-01
4.165999999999932868e+01,2.945127315349003738e-01
4.167999999999932470e+01,3.026276800772686459e-01
4.169999999999932072e+01,3.111942006490624468e-01
4.171999999999932385e+01,3.202448281173364553e-01
4.173999999999932697e+01,3.298151131119154145e-01
4.175999999999932299e+01,3.399439637512073897e-01
4.177999999999931902e+01,3.506740334966215178e-01
4.179999999999932214e+01,3.620521624028252283e-01
4.181999999999932527e+01,3.741298803471515555e-01
4.183999999999932129e+01,3.869639824082415913e-01
4.185999999999931731e+01,4.006171884840841746e-01
4.187999999999932044e+01,4.151589015719086562e-01
4.189999999999932356e+01,4.306660819765742998e-01
4.191999999999931958e+01,4.472242581966938690e-01
4.193999999999931561e+01,4.649286995203201212e-01
4.195999999999931873e+01,4.838857806520591165e-01
4.197999999999932186e+01,5.042145752585627250e-01
4.199999999999931788e+01,5.260487235066051426e-01
4.201999999999931390e+01,5.495386289306006811e-01
4.203999999999931703e+01,5.748540528999268595e-01
4.205999999999932015e+01,6.021871913480580929e-01
4.207999999999931617e+01,6.317563393232566993e-01
4.209999999999931219e+01,6.638102757299157997e-01
4.211999999999931532e+01,6.986335352501530371e-01
4.213999999999931845e+01,7.365527794545656537e-01
4.215999999999931447e+01,7.779445380843028612e-01
4.217999999999931049e+01,8.232446693430006679e-01
4.219999999999931362e+01,8.729599916768406853e-01
4.221999999999931674e+01,9.276826787016693165e-01
4.223999999999931276e+01,9.881081976068174511e-01
4.225999999999930878e+01,1.055057829699618921e+00
4.227999999999931191e+01,1.129507169293089808e+00
4.229999999999931504e+01,1.212622497715775793e+00
4.231999999999931106e+01,1.305807638818524463e+00
4.233999999999930708e+01,1.410764921829283924e+00
4.235999999999931021e+01,1.529575363537384547e+00
4.237999999999931333e+01,1.664805382690800251e+00
4.239999999999930935e+01,1.819650675621385050e+00
4.241999999999930537e+01,1.998132973709922933e+00
4.243999999999930850e+01,2.205373384280845617e+00
4.245999999999931163e+01,2.447978813257388975e+00
4.247999999999930765e+01,2.734598999033430289e+00
4.249999999999930367e+01,3.076747174070305402e+00
4.251999999999930679e+01,3.490038864895778303e+00
4.253999999999930992e+01,3.996112381522686441e+00
4.255999999999930594e+01,4.625689949741031981e+00
4.257999999999930196e+01,5.423581821249251256e+00
4.259999999999930509e+01,6.456989888874764993e+00
4.261999999999930822e+01,7.829164198395343277e+00
4.263999999999930424e+01,9.700690045387053928e+00
4.265999999999930026e+01,1.231845404164004343e+01
4.267999999999930338e+01,1.604370220668159064e+01
4.269999999999930651e+01,2.135171727158071775e+01
4.271999999999930253e+01,2.875111242013341695e+01
4.273999999999929855e+01,3.856586201548326898e+01
4.275999999999930168e+01,5.058116982486473745e+01
4.277999999999930480e+01,6.369197818220759899e+01
4.279999999999930083e+01,7.583164583150694682e+01
4.281999999999929685e+01,8.442762544540346425e+01
4.283999999999929997e+01,8.733036239543358192e+01
4.285999999999930310e+01,8.375829183926855137e+01
4.287999999999929912e+01,7.466924141055969244e+01
4.289999999999929514e+01,6.230713546032579586e+01
4.291999999999929827e+01,4.922921950031523153e+01
4.293999999999930139e+01,3.741175485485708663e+01
4.295999999999929742e+01,2.785476009019524923e+01
4.297999999999929344e+01,2.069740886091256016e+01
4.299999999999929656e+01,1.558125516136722766e+01
4.301999999999929969e+01,1.199363269865506787e+01
4.303999999999929571e+01,9.469431160151776439e+00
4.305999999999929173e+01,7.660331294972775318e+00
4.307999999999929486e+01,6.330062284447966370e+00
4.309999999999929798e+01,5.325366247248139118e+00
4.311999999999929400e+01,4.547665377236203454e+00
4.313999999999929003e+01,3.932659317082500827e+00
4.315999999999929315e+01,3.437348919590287544e+00
4.317999999999929628e+01,3.032166890658398728e+00
4.319999999999929230e+01,2.696231860270354552e+00
4.321999999999928832e+01,2.414438311175814089e+00
4.323999999999929145e+01,2.175625540062162688e+00
4.325999999999929457e+01,1.971393117956753427e+00
4.327999999999929059e+01,1.795314060208037743e+00
4.329999999999928662e+01,1.642399461027637120e+00
4.331999999999928974e+01,1.508726297448188092e+00
4.333999999999929287e+01,1.391173641087053658e+00
4.335999999999928889e+01,1.287232445984558993e+00
4.337999999999928491e+01,1.194866240263315893e+00
4.339999999999928804e+01,1.112407651828364319e+00
4.341999999999929116e+01,1.038480559516767432e+00
4.343999999999928718e+01,9.719408337588612001e-01
4.345999999999928320e+01,9.118307404885125367e-01
4.347999999999928633e+01,8.573435090465476582e-01
4.349999999999928946e+01,8.077955453024668886e-01
4.351999999999928548e+01,7.626044546767081211e-01
4.353999999999928150e+01,7.212715225387773543e-01
4.355999999999928463e+01,6.833676447278205224e-01
4.357999999999928775e+01,6.485219507055993704e-01
4.359999999999928377e+01,6.164125444622706729e-01
4.361999999999927979e+01,5.867589231431288299e-01
4.363999999999928292e+01,5.593157338738732332e-01
4.365999999999928605e+01,5.338676048347134051e-01
4.367999999999928207e+01,5.102248439255461232e-01
4.369999999999927809e+01,4.882198421351635620e-01
4.371999999999928121e+01,4.677040524131402810e-01
4.373999999999928434e+01,4.485454409471151260e-01
4.375999999999928036e+01,4.306263281099077522e-01
4.377999999999927638e+01,4.138415523223694104e-01
4.379999999999927951e+01,3.980969026954216394e-01
4.381999999999928264e+01,3.833077763324780896e-01
4.383999999999927866e+01,3.693980241697671918e-01
4.385999999999927468e+01,3.562989556474074337e-01
4.387999999999927780e+01,3.439484776760980966e-01
4.389999999999928093e+01,3.322903475533212636e-01
4.391999999999927695e+01,3.212735228910529872e-01
4.393999999999927297e+01,3.108515944015580179e-01
4.395999999999927610e+01,3.009822896722246233e-01
4.397999999999927923e+01,2.916270379417996161e-01
4.399999999999927525e+01,2.827505874457922896e-01
4.401999999999927127e+01,2.743206681893789467e-01
4.403999999999927439e+01,2.663076940806368698e-01
4.405999999999927752e+01,2.586844992545457300e-01
4.407999999999927354e+01,2.514261041705083133e-01
4.409999999999926956e+01,2.445095076986535387e-01
4.411999999999927269e+01,2.379135019435037468e-01
4.413999999999927581e+01,2.316185070046127281e-01
4.415999999999927184e+01,2.256064232562950966e-01
4.417999999999926786e+01,2.198604990538622628e-01
4.419999999999927098e+01,2.143652120511062020e-01
4.421999999999927411e+01,2.091061625508064126e-01
4.423999999999927013e+01,2.040699775131654958e-01
4.425999999999926615e+01,1.992442240215521743e-01
4.427999999999926928e+01,1.946173311551242791e-01
4.429999999999927240e+01,1.901785193474850588e-01
4.431999999999926843e+01,1.859177364225759466e-01
4.433999999999926445e+01,1.818255995961308158e-01
4.435999999999926757e+01,1.778933428153195440e-01
4.437999999999927070e+01,1.741127688825524489e-01
4.439999999999926672e+01,1.704762058733593766e-01
4.441999999999926274e+01,1.669764674141161198e-01
4.443999999999926587e+01,1.636068164342461828e-01
4.445999999999926899e+01,1.603609320503483204e-01
4.447999999999926501e+01,1.572328792773015627e-01
4.449999999999926104e+01,1.542170812944887170e-01
4.451999999999926416e+01,1.513082940244131480e-01
4.453999999999926729e+01,1.485015828066868770e-01
4.455999999999926331e+01,1.457923009730962560e-01
4.457999999999925933e+01,1.431760701495723709e-01
4.459999999999926246e+01,1.406487621287252354e-01
4.461999999999926558e+01,1.382064821724267034e-01
4.463999999999926160e+01,1.358455536180008527e-01
4.465999999999925762e+01,1.335625036741241167e-01
4.467999999999926075e+01,1.313540503037107510e-01
4.469999999999926388e+01,1.292170901010296080e-01
4.471999999999925990e+01,1.271486870792220003e-01
4.473999999999925592e+01,1.251460622923819821e-01
4.475999999999925905e+01,1.232065842235233744e-01
4.477999999999926217e+01,1.213277598761781512e-01
4.479999999999925819e+01,1.195072265131519457e-01
4.481999999999925421e+01,1.177427439911716278e-01
4.483999999999925734e+01,1.160321876448471845e-01
4.485999999999926047e+01,1.143735416776011232e-01
4.487999999999925649e+01,1.127648930210463640e-01
